0.63461, 0.12
0.861835, 0.12
0.861994, 0.12
0.027159, 0.121
0.042578, 0.121
0.615663, 0.121
0.633838, 0.121
0.862111, 0.121
0.862271, 0.121
0.027575, 0.122
0.04323, 0.122
0.613967, 0.122
0.633066, 0.122
0.862388, 0.122
0.862549, 0.122
0.027991, 0.123
0.043883, 0.123
0.61227, 0.123
0.632293, 0.123
0.862664, 0.123
0.862826, 0.123
0.028407, 0.124
0.044535, 0.124
0.610574, 0.124
0.631521, 0.124
0.86294, 0.124
0.863104, 0.124
0.028823, 0.125
0.045188, 0.125
0.608878, 0.125
0.630748, 0.125
0.863216, 0.125
0.863381, 0.125
0.02924, 0.126
0.04584, 0.126
0.607181, 0.126
0.629976, 0.126
0.863492, 0.126
0.863659, 0.126
0.029656, 0.127
0.046492, 0.127
0.605485, 0.127
0.629204, 0.127
0.863769, 0.127
0.863936, 0.127
0.030072, 0.128
0.047145, 0.128
0.603789, 0.128
0.628431, 0.128
0.864045, 0.128
0.864214, 0.128
0.030488, 0.129
0.047797, 0.129
0.602092, 0.129
0.627659, 0.129
0.864321, 0.129
0.864491, 0.129
0.030904, 0.13
0.04845, 0.13
0.600396, 0.13
0.626887, 0.13
0.864597, 0.13
0.864769, 0.13
0.031321, 0.131
0.049102, 0.131
0.5987, 0.131
0.626114, 0.131
0.864873, 0.131
0.865046, 0.131
0.031737, 0.132
0.049755, 0.132
0.597003, 0.132
0.625342, 0.132
0.865149, 0.132
0.865324, 0.132
0.032153, 0.133
0.050407, 0.133
0.595307, 0.133
0.62457, 0.133
0.865426, 0.133
0.865601, 0.133
0.032569, 0.134
0.05106, 0.134
0.593611, 0.134
0.623797, 0.134
0.865702, 0.134
0.865879, 0.134
0.032985, 0.135
0.051712, 0.135
0.591914, 0.135
0.623025, 0.135
0.865978, 0.135
0.866156, 0.135
0.033401, 0.136
0.052365, 0.136
0.590218, 0.136
0.622253, 0.136
0.866254, 0.136
0.866434, 0.136
0.033818, 0.137
0.053017, 0.137
0.588522, 0.137
0.62148, 0.137
0.86653, 0.137
0.866711, 0.137
0.034234, 0.138
0.05367, 0.138
0.586825, 0.138
0.620708, 0.138
0.866807, 0.138
0.866989, 0.138
0.03465, 0.139
0.054322, 0.139
0.585129, 0.139
0.619936, 0.139
0.867083, 0.139
0.867266, 0.139
0.035066, 0.14
0.054975, 0.14
0.583432, 0.14
0.619163, 0.14
0.867359, 0.14
0.867544, 0.14
0.035482, 0.141
0.055627, 0.141
0.581736, 0.141
0.618391, 0.141
0.867635, 0.141
0.867821, 0.141
0.035899, 0.142
0.05628, 0.142
0.58004, 0.142
0.617618, 0.142
0.867911, 0.142
0.868099, 0.142
0.036315, 0.143
0.056932, 0.143
0.578343, 0.143
0.616846, 0.143
0.868187, 0.143
0.868376, 0.143
0.036731, 0.144
0.057584, 0.144
0.576647, 0.144
0.616074, 0.144
0.868464, 0.144
0.868654, 0.144
0.037147, 0.145
0.058237, 0.145
0.574951, 0.145
0.615301, 0.145
0.86874, 0.145
0.868931, 0.145
0.037563, 0.146
0.058889, 0.146
0.573254, 0.146
0.614529, 0.146
0.869016, 0.146
0.869209, 0.146
0.03798, 0.147
0.059542, 0.147
0.571558, 0.147
0.613757, 0.147
0.869292, 0.147
0.869486, 0.147
0.038396, 0.148
0.060194, 0.148
0.569862, 0.148
0.612984, 0.148
0.869568, 0.148
0.869764, 0.148
0.038812, 0.149
0.060847, 0.149
0.568165, 0.149
0.612212, 0.149
0.869845, 0.149
0.870041, 0.149
0.039228, 0.15
0.061499, 0.15
0.566469, 0.15
0.61144, 0.15
0.870121, 0.15
0.870319, 0.15
0.039644, 0.151
0.062152, 0.151
0.564773, 0.151
0.610667, 0.151
0.870397, 0.151
0.870596, 0.151
0.04006, 0.152
0.062804, 0.152
0.563076, 0.152
0.609895, 0.152
0.870673, 0.152
0.870874, 0.152
0.040477, 0.153
0.063457, 0.153
0.56138, 0.153
0.609123, 0.153
0.870949, 0.153
0.871151, 0.153
0.040893, 0.154
0.064109, 0.154
0.559683, 0.154
0.60835, 0.154
0.871225, 0.154
0.871429, 0.154
0.041309, 0.155
0.064762, 0.155
0.557987, 0.155
0.607578, 0.155
0.871502, 0.155
0.871706, 0.155
0.041725, 0.156
0.065414, 0.156
0.556291, 0.156
0.606805, 0.156
0.871778, 0.156
0.871984, 0.156
0.042141, 0.157
0.066067, 0.157
0.554594, 0.157
0.606033, 0.157
0.872054, 0.157
0.872261, 0.157
0.042558, 0.158
0.066719, 0.158
0.552898, 0.158
0.605261, 0.158
0.87233, 0.158
0.872539, 0.158
0.042974, 0.159
0.067372, 0.159
0.551202, 0.159
0.604488, 0.159
0.872606, 0.159
0.872816, 0.159
0.04339, 0.16
0.068024, 0.16
0.549505, 0.16
0.603716, 0.16
0.872883, 0.16
0.873094, 0.16
0.043806, 0.161
0.068676, 0.161
0.547809, 0.161
0.602944, 0.161
0.873159, 0.161
0.873371, 0.161
0.044222, 0.162
0.069329, 0.162
0.546113, 0.162
0.602171, 0.162
0.873435, 0.162
0.873649, 0.162
0.044639, 0.163
0.069981, 0.163
0.544416, 0.163
0.601399, 0.163
0.873711, 0.163
0.873926, 0.163
0.045055, 0.164
0.070634, 0.164
0.54272, 0.164
0.600627, 0.164
0.873987, 0.164
0.874204, 0.164
0.045471, 0.165
0.071286, 0.165
0.541024, 0.165
0.599854, 0.165
0.874263, 0.165
0.874481, 0.165
0.045887, 0.166
0.071939, 0.166
0.539327, 0.166
0.599082, 0.166
0.87454, 0.166
0.874759, 0.166
0.046303, 0.167
0.072591, 0.167
0.537631, 0.167
0.59831, 0.167
0.874816, 0.167
0.875036, 0.167
0.046719, 0.168
0.073244, 0.168
0.535935, 0.168
0.597537, 0.168
0.875092, 0.168
0.875314, 0.168
0.047136, 0.169
0.073896, 0.169
0.534238, 0.169
0.596765, 0.169
0.875368, 0.169
0.875591, 0.169
0.047552, 0.17
0.074549, 0.17
0.532542, 0.17
0.595992, 0.17
0.875644, 0.17
0.875869, 0.17
0.047968, 0.171
0.075201, 0.171
0.530845, 0.171
0.59522, 0.171
0.875921, 0.171
0.876146, 0.171
0.048384, 0.172
0.075854, 0.172
0.529149, 0.172
0.594448, 0.172
0.876197, 0.172
0.876424, 0.172
0.0488, 0.173
0.076506, 0.173
0.527453, 0.173
0.593675, 0.173
0.876473, 0.173
0.876701, 0.173
0.049217, 0.174
0.077159, 0.174
0.525756, 0.174
0.592903, 0.174
0.876749, 0.174
0.876979, 0.174
0.049633, 0.175
0.077811, 0.175
0.52406, 0.175
0.592131, 0.175
0.877025, 0.175
0.877256, 0.175
0.050049, 0.176
0.078463, 0.176
0.522364, 0.176
0.591358, 0.176
0.877301, 0.176
0.877534, 0.176
0.050465, 0.177
0.079116, 0.177
0.520667, 0.177
0.590586, 0.177
0.877578, 0.177
0.877811, 0.177
0.050881, 0.178
0.079768, 0.178
0.518971, 0.178
0.589814, 0.178
0.877854, 0.178
0.878089, 0.178
0.051297, 0.179
0.080421, 0.179
0.517275, 0.179
0.589041, 0.179
0.87813, 0.179
0.878366, 0.179
0.051714, 0.18
0.081073, 0.18
0.515578, 0.18
0.588269, 0.18
0.878406, 0.18
0.878644, 0.18
0.05213, 0.181
0.081726, 0.181
0.513882, 0.181
0.587497, 0.181
0.878682, 0.181
0.878921, 0.181
0.052546, 0.182
0.082378, 0.182
0.512186, 0.182
0.586724, 0.182
0.878959, 0.182
0.879199, 0.182
0.052962, 0.183
0.083031, 0.183
0.510489, 0.183
0.585952, 0.183
0.879235, 0.183
0.879476, 0.183
0.053378, 0.184
0.083683, 0.184
0.508793, 0.184
0.585179, 0.184
0.879511, 0.184
0.879754, 0.184
0.053795, 0.185
0.084336, 0.185
0.507096, 0.185
0.584407, 0.185
0.879787, 0.185
0.880031, 0.185
0.054211, 0.186
0.084988, 0.186
0.5054, 0.186
0.583635, 0.186
0.880063, 0.186
0.880309, 0.186
0.054627, 0.187
0.085641, 0.187
0.503704, 0.187
0.582862, 0.187
0.880339, 0.187
0.880586, 0.187
0.055043, 0.188
0.086293, 0.188
0.502007, 0.188
0.58209, 0.188
0.880616, 0.188
0.880864, 0.188
0.055459, 0.189
0.086946, 0.189
0.500311, 0.189
0.581318, 0.189
0.880892, 0.189
0.881141, 0.189
0.055876, 0.19
0.087598, 0.19
0.498615, 0.19
0.580545, 0.19
0.881168, 0.19
0.881419, 0.19
0.056292, 0.191
0.088251, 0.191
0.496918, 0.191
0.579773, 0.191
0.881444, 0.191
0.881696, 0.191
0.056708, 0.192
0.088903, 0.192
0.495222, 0.192
0.579001, 0.192
0.88172, 0.192
0.881974, 0.192
0.057124, 0.193
0.089555, 0.193
0.493526, 0.193
0.578228, 0.193
0.654375, 0.193
0.655612, 0.193
0.881997, 0.193
0.882251, 0.193
0.05754, 0.194
0.090208, 0.194
0.491829, 0.194
0.577456, 0.194
0.651708, 0.194
0.656092, 0.194
0.882273, 0.194
0.882529, 0.194
0.057956, 0.195
0.09086, 0.195
0.490133, 0.195
0.576684, 0.195
0.649041, 0.195
0.656572, 0.195
0.882549, 0.195
0.882806, 0.195
0.058373, 0.196
0.091513, 0.196
0.488437, 0.196
0.575911, 0.196
0.646373, 0.196
0.657052, 0.196
0.882825, 0.196
0.883084, 0.196
0.058789, 0.197
0.092165, 0.197
0.48674, 0.197
0.575139, 0.197
0.643706, 0.197
0.657532, 0.197
0.883101, 0.197
0.883361, 0.197
0.059205, 0.198
0.092818, 0.198
0.485044, 0.198
0.574366, 0.198
0.641038, 0.198
0.658012, 0.198
0.883377, 0.198
0.883639, 0.198
0.059621, 0.199
0.09347, 0.199
0.483348, 0.199
0.573594, 0.199
0.638371, 0.199
0.658492, 0.199
0.883654, 0.199
0.883916, 0.199
0.060037, 0.2
0.094123, 0.2
0.481651, 0.2
0.572822, 0.2
0.635703, 0.2
0.658972, 0.2
0.88393, 0.2
0.884194, 0.2
0.060454, 0.201
0.094775, 0.201
0.479955, 0.201
0.572049, 0.201
0.633036, 0.201
0.659451, 0.201
0.884206, 0.201
0.884471, 0.201
0.06087, 0.202
0.095428, 0.202
0.478258, 0.202
0.571277, 0.202
0.630368, 0.202
0.659931, 0.202
0.884482, 0.202
0.884749, 0.202
0.061286, 0.203
0.09608, 0.203
0.476562, 0.203
0.570505, 0.203
0.627701, 0.203
0.660411, 0.203
0.884758, 0.203
0.885026, 0.203
0.061702, 0.204
0.096733, 0.204
0.474866, 0.204
0.569732, 0.204
0.625034, 0.204
0.660891, 0.204
0.885035, 0.204
0.885304, 0.204
0.062118, 0.205
0.097385, 0.205
0.473169, 0.205
0.56896, 0.205
0.622366, 0.205
0.661371, 0.205
0.885311, 0.205
0.885581, 0.205
0.062535, 0.206
0.098038, 0.206
0.471473, 0.206
0.568188, 0.206
0.619699, 0.206
0.661851, 0.206
0.885587, 0.206
0.885859, 0.206
0.062951, 0.207
0.09869, 0.207
0.469777, 0.207
0.567415, 0.207
0.617031, 0.207
0.662331, 0.207
0.885863, 0.207
0.886136, 0.207
0.063367, 0.208
0.099343, 0.208
0.46808, 0.208
0.566643, 0.208
0.614364, 0.208
0.662811, 0.208
0.886139, 0.208
0.886414, 0.208
0.063783, 0.209
0.099995, 0.209
0.466384, 0.209
0.565871, 0.209
0.611696, 0.209
0.663291, 0.209
0.886416, 0.209
0.886691, 0.209
0.064199, 0.21
0.100647, 0.21
0.464688, 0.21
0.565098, 0.21
0.609029, 0.21
0.66377, 0.21
0.886692, 0.21
0.886969, 0.21
0.064615, 0.211
0.1013, 0.211
0.462991, 0.211
0.564326, 0.211
0.606362, 0.211
0.66425, 0.211
0.886968, 0.211
0.887246, 0.211
0.065032, 0.212
0.101952, 0.212
0.461295, 0.212
0.563554, 0.212
0.603694, 0.212
0.66473, 0.212
0.887244, 0.212
0.887524, 0.212
0.065448, 0.213
0.102605, 0.213
0.459599, 0.213
0.562781, 0.213
0.601027, 0.213
0.66521, 0.213
0.88752, 0.213
0.887801, 0.213
0.065864, 0.214
0.103257, 0.214
0.457902, 0.214
0.562009, 0.214
0.598359, 0.214
0.66569, 0.214
0.887796, 0.214
0.888079, 0.214
0.06628, 0.215
0.10391, 0.215
0.456206, 0.215
0.561236, 0.215
0.595692, 0.215
0.66617, 0.215
0.888073, 0.215
0.888356, 0.215
0.066696, 0.216
0.104562, 0.216
0.454509, 0.216
0.560464, 0.216
0.593024, 0.216
0.66665, 0.216
0.888349, 0.216
0.888634, 0.216
0.067113, 0.217
0.105215, 0.217
0.452813, 0.217
0.559692, 0.217
0.590357, 0.217
0.66713, 0.217
0.888625, 0.217
0.888911, 0.217
0.067529, 0.218
0.105867, 0.218
0.451117, 0.218
0.558919, 0.218
0.588192, 0.218
0.66761, 0.218
0.888901, 0.218
0.889189, 0.218
0.067945, 0.219
0.10652, 0.219
0.44942, 0.219
0.558147, 0.219
0.586784, 0.219
0.66809, 0.219
0.889177, 0.219
0.889466, 0.219
0.068361, 0.22
0.107172, 0.22
0.447724, 0.22
0.557375, 0.22
0.585375, 0.22
0.668569, 0.22
0.889454, 0.22
0.889744, 0.22
0.068777, 0.221
0.107825, 0.221
0.446028, 0.221
0.556602, 0.221
0.583966, 0.221
0.669049, 0.221
0.88973, 0.221
0.890022, 0.221
0.069193, 0.222
0.108477, 0.222
0.444331, 0.222
0.55583, 0.222
0.582557, 0.222
0.669529, 0.222
0.890006, 0.222
0.890299, 0.222
0.06961, 0.223
0.10913, 0.223
0.442635, 0.223
0.555058, 0.223
0.581149, 0.223
0.670009, 0.223
0.890282, 0.223
0.890577, 0.223
0.070026, 0.224
0.109782, 0.224
0.440939, 0.224
0.554285, 0.224
0.57974, 0.224
0.670489, 0.224
0.890558, 0.224
0.890854, 0.224
0.070442, 0.225
0.110434, 0.225
0.439242, 0.225
0.553513, 0.225
0.578331, 0.225
0.670969, 0.225
0.890834, 0.225
0.891132, 0.225
0.070858, 0.226
0.111087, 0.226
0.437546, 0.226
0.552741, 0.226
0.576922, 0.226
0.671449, 0.226
0.891111, 0.226
0.891409, 0.226
0.071274, 0.227
0.111739, 0.227
0.43585, 0.227
0.551968, 0.227
0.575513, 0.227
0.671929, 0.227
0.891387, 0.227
0.891687, 0.227
0.071691, 0.228
0.112392, 0.228
0.434153, 0.228
0.551196, 0.228
0.574105, 0.228
0.672409, 0.228
0.891663, 0.228
0.891964, 0.228
0.072107, 0.229
0.113044, 0.229
0.432457, 0.229
0.550423, 0.229
0.572696, 0.229
0.672889, 0.229
0.891939, 0.229
0.892242, 0.229
0.072523, 0.23
0.113697, 0.23
0.430761, 0.23
0.549651, 0.23
0.571287, 0.23
0.673368, 0.23
0.892215, 0.23
0.892519, 0.23
0.072939, 0.231
0.114349, 0.231
0.429064, 0.231
0.548879, 0.231
0.569878, 0.231
0.673848, 0.231
0.892492, 0.231
0.892797, 0.231
0.073355, 0.232
0.115002, 0.232
0.427368, 0.232
0.548106, 0.232
0.56847, 0.232
0.674328, 0.232
0.892768, 0.232
0.893074, 0.232
0.073772, 0.233
0.115654, 0.233
0.425671, 0.233
0.547334, 0.233
0.567061, 0.233
0.674808, 0.233
0.893044, 0.233
0.893352, 0.233
0.074188, 0.234
0.116307, 0.234
0.423975, 0.234
0.546562, 0.234
0.565652, 0.234
0.675288, 0.234
0.89332, 0.234
0.893629, 0.234
0.074604, 0.235
0.116959, 0.235
0.422279, 0.235
0.545789, 0.235
0.564243, 0.235
0.675768, 0.235
0.893596, 0.235
0.893907, 0.235
0.07502, 0.236
0.117612, 0.236
0.420582, 0.236
0.545017, 0.236
0.562834, 0.236
0.676248, 0.236
0.893872, 0.236
0.894184, 0.236
0.075436, 0.237
0.118264, 0.237
0.418886, 0.237
0.544245, 0.237
0.561426, 0.237
0.676728, 0.237
0.894149, 0.237
0.894462, 0.237
0.075852, 0.238
0.118917, 0.238
0.41719, 0.238
0.543472, 0.238
0.560017, 0.238
0.677208, 0.238
0.894425, 0.238
0.894739, 0.238
0.076269, 0.239
0.119569, 0.239
0.415493, 0.239
0.5427, 0.239
0.558608, 0.239
0.677687, 0.239
0.894701, 0.239
0.895017, 0.239
0.076685, 0.24
0.120222, 0.24
0.413797, 0.24
0.541928, 0.24
0.557199, 0.24
0.678167, 0.24
0.894977, 0.24
0.895294, 0.24
0.077101, 0.241
0.120874, 0.241
0.412101, 0.241
0.541155, 0.241
0.555791, 0.241
0.678647, 0.241
0.895253, 0.241
0.895572, 0.241
0.077517, 0.242
0.121526, 0.242
0.410404, 0.242
0.540383, 0.242
0.554382, 0.242
0.679127, 0.242
0.89553, 0.242
0.895849, 0.242
0.077933, 0.243
0.122179, 0.243
0.408708, 0.243
0.53961, 0.243
0.552973, 0.243
0.679607, 0.243
0.895806, 0.243
0.896127, 0.243
0.07835, 0.244
0.122831, 0.244
0.407012, 0.244
0.538838, 0.244
0.551564, 0.244
0.680087, 0.244
0.896082, 0.244
0.896404, 0.244
0.078766, 0.245
0.123484, 0.245
0.405315, 0.245
0.538066, 0.245
0.550156, 0.245
0.680567, 0.245
0.896358, 0.245
0.896682, 0.245
0.079182, 0.246
0.124136, 0.246
0.403619, 0.246
0.537293, 0.246
0.548747, 0.246
0.681047, 0.246
0.896634, 0.246
0.896959, 0.246
0.079598, 0.247
0.124789, 0.247
0.401922, 0.247
0.536521, 0.247
0.547338, 0.247
0.681527, 0.247
0.89691, 0.247
0.897237, 0.247
0.080014, 0.248
0.125441, 0.248
0.400226, 0.248
0.535749, 0.248
0.545929, 0.248
0.682007, 0.248
0.897187, 0.248
0.897514, 0.248
0.080431, 0.249
0.126094, 0.249
0.39853, 0.249
0.534976, 0.249
0.54452, 0.249
0.682486, 0.249
0.897463, 0.249
0.897792, 0.249
0.080847, 0.25
0.126746, 0.25
0.396833, 0.25
0.534204, 0.25
0.543112, 0.25
0.682966, 0.25
0.897739, 0.25
0.898069, 0.25
0.081263, 0.251
0.127399, 0.251
0.395137, 0.251
0.533432, 0.251
0.541703, 0.251
0.683446, 0.251
0.898015, 0.251
0.898347, 0.251
0.081679, 0.252
0.128051, 0.252
0.393441, 0.252
0.532659, 0.252
0.540294, 0.252
0.683926, 0.252
0.898291, 0.252
0.898624, 0.252
0.082095, 0.253
0.128704, 0.253
0.391744, 0.253
0.531887, 0.253
0.538885, 0.253
0.684406, 0.253
0.898568, 0.253
0.898902, 0.253
0.082511, 0.254
0.129356, 0.254
0.390048, 0.254
0.531115, 0.254
0.537477, 0.254
0.684886, 0.254
0.898844, 0.254
0.899179, 0.254
0.082928, 0.255
0.130009, 0.255
0.388352, 0.255
0.530342, 0.255
0.536068, 0.255
0.685366, 0.255
0.89912, 0.255
0.899457, 0.255
0.083344, 0.256
0.130661, 0.256
0.386655, 0.256
0.52957, 0.256
0.534659, 0.256
0.685846, 0.256
0.899396, 0.256
0.899734, 0.256
0.08376, 0.257
0.131314, 0.257
0.384959, 0.257
0.528797, 0.257
0.53325, 0.257
0.686326, 0.257
0.899672, 0.257
0.900012, 0.257
0.084176, 0.258
0.131966, 0.258
0.383263, 0.258
0.528025, 0.258
0.531841, 0.258
0.686806, 0.258
0.899948, 0.258
0.900289, 0.258
0.084592, 0.259
0.132618, 0.259
0.381566, 0.259
0.527253, 0.259
0.530433, 0.259
0.687285, 0.259
0.900225, 0.259
0.900567, 0.259
0.085009, 0.26
0.133271, 0.26
0.37987, 0.26
0.52648, 0.26
0.529024, 0.26
0.687765, 0.26
0.900501, 0.26
0.900844, 0.26
0.085425, 0.261
0.133923, 0.261
0.378174, 0.261
0.525708, 0.261
0.527615, 0.261
0.688245, 0.261
0.900777, 0.261
0.901122, 0.261
0.085841, 0.262
0.134576, 0.262
0.376477, 0.262
0.524936, 0.262
0.526206, 0.262
0.688725, 0.262
